0.814099	0.759747	0.69628	0.700543	0.703493	0.846517	0.788115	0.732537	0.763753	0.748839	0.682389	0.834151	0.772552	0.701355	0.736249	0.786868	0.774873	0.749605	0.775103	0.749268	0.79873	0.782473	0.787925	0.805967	0.749519	0.691812	0.771281	0.797177	0.772741	0.858783	0.780323	0.812858	0.729406	0.74066	0.691173	0.739377	0.689293	0.745957	0.714451	0.693261	0.737261	0.717636	0.718282	0.704285	0.709325	0.762503	0.755103	0.714961	0.737603	0.747231	0.81976	0.831856	0.8217	0.743612	0.819015	0.805279	0.857574	0.780293	0.733636	0.960947	0.762671	0.879226	0.844372	0.754697	0.814302	0.897654	0.826562	0.769657	0.775937	0.874854	0.748207	0.749815	0.744279	0.776528	0.780289	0.755621	0.797676	0.815707	0.796675	0.806536	0.732984	0.741675	0.747704	0.763999	0.884743	0.768424	0.75663	0.882102	0.812571	0.772098	0.807034	0.813158	0.832007	0.840282	0.764755	0.780983	0.818771	0.815837	0.740571	0.81939	0.777263	0.798014	0.767252	0.751204	0.707586	0.819168	0.808916	0.765047	0.782828	0.791651	0.824147	0.787648	0.762058	0.868951	0.749343	0.830714	0.785454	0.75316	0.749462	0.782456	0.759805	0.771048	0.784774	0.79133	0.771989	0.824985	0.779684	0.824291	0.763538	0.771246	0.74804	0.781481	0.711369	0.904326	0.846633	0.815752	0.846578	0.772838	0.750406	0.729097	0.753651	0.818159	0.783892	0.812449	0.826921	0.727161	0.768128	0.889261	0.778416	0.789114	0.787219	0.742563	0.817134	0.76619	0.745194	0.779368	0.659696	0.915124	0.817277	0.851121	0.814023	0.739492	0.782575	0.762912	0.753512	0.790499	0.72189	0.722006	0.805924	0.784538	0.82407	0.767685	0.700893	0.812492	0.836474	0.78925	0.737611	0.736595	0.705655	0.719754	0.715541	0.801305	0.699541	0.726661	0.750718	0.74494	0.747053	0.694451	0.753892	0.677308	0.720649	0.757741	0.795538	0.732685	0.801429	0.773059	0.784837	0.790484	0.806431	0.786795	0.754602	0.85718	0.858582	0.800371	0.746802	0.894168	0.718257	0.700329	0.693503	0.760509	0.747468	0.755086	0.846055	0.689516	0.73467	0.835566	0.726051	0.829145	0.836858	0.747165	0.756478	0.766839	0.82647	0.772993	0.771606	0.792993	0.748578	0.773472	0.736993	0.773405	0.728195	0.743382	0.718526	0.756791	0.771425	0.833349	0.758251	0.778009	0.820823	0.757922	0.768821	0.779256	0.892646	0.728875	0.761259	0.710399	0.702408	0.756434	0.70801	0.845888	0.715833	0.770998	0.782207	0.757887	0.757358	
0.809121	0.790446	0.810243	0.763428	0.740116	0.75166	0.83382	0.754817	0.724538	0.793228	0.853567	0.788808	0.764148	0.784558	0.742979	0.734017	0.732955	0.730969	0.861257	0.779826	0.746269	0.706621	0.782159	0.794382	0.811206	0.734568	0.74907	0.71046	0.787925	0.701265	0.74833	0.737247	0.747584	0.766873	0.741039	0.725323	0.672636	0.655617	0.768174	0.796986	0.776871	0.761468	0.749526	0.716137	0.72038	0.772504	0.738235	0.783242	0.870973	0.74048	0.817282	0.786688	0.762791	0.769296	0.884797	0.781609	0.749415	0.765631	0.733632	0.776778	0.82388	0.721841	0.727482	0.74659	0.716475	0.775901	0.809425	0.712671	0.826012	0.737882	0.814758	0.781419	0.775511	0.744117	0.809782	0.759396	0.892184	0.781798	0.770203	0.792226	0.8594	0.769628	0.834111	0.74861	0.782369	0.789639	0.770754	0.758127	0.78043	0.769502	0.80118	0.810976	0.827848	0.80813	0.798662	0.754355	0.776183	0.767239	0.781787	0.770729	0.810621	0.763408	0.828027	0.731958	0.714087	0.785119	0.736143	0.760855	0.789053	0.801066	0.778345	0.827363	0.759248	0.750826	0.774052	0.839584	0.774932	0.766774	0.817239	0.775346	0.788098	0.727904	0.788369	0.688734	0.789095	0.798886	0.836115	0.8126	0.821115	0.767739	0.786472	0.783653	0.798543	0.851183	0.763036	0.793433	0.777646	0.716353	0.720189	0.790286	0.77841	0.805824	0.84246	0.880326	0.844884	0.754535	0.729167	0.779081	0.839029	0.748456	0.795002	0.869964	0.740514	0.765117	0.746845	0.691513	0.756646	0.806676	0.796767	0.80641	0.745803	0.757246	0.824412	0.79278	0.775682	0.744628	0.774215	0.773091	0.810521	0.840187	0.762629	0.780552	0.780924	0.873752	0.827875	0.747696	0.840172	0.760565	0.737406	0.750382	0.732662	0.802038	0.761637	0.820091	0.769127	0.750992	0.769258	0.76566	0.774045	0.729772	0.774332	0.706989	0.791865	0.774687	0.753238	0.709959	0.787798	0.771156	0.787896	0.804962	0.821882	0.734807	0.730229	0.722778	0.88419	0.830215	0.775409	0.781322	0.787323	0.708921	0.764213	0.703319	0.713301	0.72831	0.914826	0.767251	0.801309	0.730422	0.816401	0.810404	0.804726	0.702846	0.798296	0.7754	0.709064	0.834357	0.840451	0.722079	0.890172	0.859535	0.784797	0.757202	0.76534	0.788069	0.830956	0.753721	0.745714	0.709248	0.776719	0.750477	0.790193	0.832188	0.853923	0.781	0.763029	0.740747	0.817531	0.745793	0.795266	0.740604	0.790565	0.742835	0.705195	0.722113	0.844633	0.818756	
0.822532	0.773161	0.781932	0.791987	0.749408	0.782617	0.770204	0.755741	0.790909	0.732116	0.756371	0.808769	0.715378	0.779237	0.716378	0.745157	0.726808	0.782035	0.76931	0.828685	0.748273	0.7547	0.800693	0.830417	0.757089	0.756901	0.725308	0.803575	0.790949	0.772018	0.746413	0.772691	0.706817	0.717914	0.796078	0.741919	0.724548	0.786536	0.819399	0.720004	0.773335	0.733313	0.770697	0.718662	0.810125	0.792639	0.82227	0.854725	0.781742	0.738431	0.795329	0.836304	0.713136	0.773642	0.755255	0.792932	0.724007	0.756965	0.692632	0.736477	0.780197	0.792457	0.831656	0.753495	0.775248	0.733062	0.743008	0.701334	0.731748	0.748247	0.817296	0.894724	0.777471	0.787235	0.843289	0.747078	0.8134	0.782327	0.77021	0.753644	0.725179	0.750977	0.757959	0.808274	0.736083	0.768372	0.836025	0.774256	0.818597	0.806797	0.727486	0.758693	0.773497	0.737347	0.711454	0.75225	0.828471	0.776697	0.821298	0.796093	0.800005	0.814903	0.727452	0.748802	0.767084	0.801032	0.8347	0.792848	0.770501	0.776207	0.775985	0.786908	0.788305	0.821141	0.741012	0.781513	0.793837	0.743541	0.791184	0.785102	0.768393	0.823031	0.816675	0.854891	0.765307	0.828301	0.872629	0.785728	0.788102	0.769282	0.793285	0.791614	0.79708	0.777803	0.84967	0.83526	0.791614	0.748434	0.774103	0.838596	0.84329	0.768457	0.811268	0.785506	0.791179	0.704277	0.74228	0.716649	0.899153	0.869171	0.789173	0.807301	0.780177	0.841063	0.796924	0.769449	0.81249	0.78459	0.756083	0.772941	0.819345	0.84772	0.752671	0.761402	0.783148	0.755024	0.802359	0.771751	0.747381	0.686237	0.770375	0.764029	0.779075	0.873843	0.84666	0.807135	0.750786	0.702024	0.826707	0.877236	0.733916	0.721998	0.783645	0.828318	0.861139	0.846919	0.776474	0.74835	0.743975	0.798632	0.738138	0.729663	0.744462	0.745324	0.750763	0.77159	0.720256	0.730533	0.797324	0.707834	0.770566	0.72196	0.816087	0.754927	0.840447	0.722646	0.809688	0.782245	0.735747	0.691603	0.767446	0.747927	0.863128	0.827458	0.820386	0.799466	0.820084	0.74681	0.808021	0.779625	0.79443	0.792178	0.856463	0.782045	0.843051	0.769995	0.806096	0.701771	0.683759	0.700628	0.7788	0.744876	0.720439	0.805641	0.795667	0.766087	0.769907	0.785014	0.784567	0.795583	0.791133	0.765376	0.823384	0.779685	0.741103	0.716675	0.734179	0.765481	0.831257	0.724563	0.775648	0.919286	0.717681	0.759264	0.790559	0.763851	
0.858096	0.864605	0.790337	0.738641	0.711942	0.758659	0.778169	0.745058	0.799649	0.747744	0.774008	0.774902	0.767399	0.799124	0.811752	0.742923	0.768455	0.710648	0.743823	0.783714	0.760542	0.87228	0.749326	0.70409	0.769123	0.702959	0.793685	0.79936	0.757978	0.712809	0.781277	0.741273	0.753122	0.716174	0.740724	0.7048	0.775535	0.780053	0.757236	0.709985	0.74731	0.817503	0.809244	0.816943	0.787523	0.748921	0.721127	0.695105	0.787659	0.701257	0.745093	0.696258	0.769389	0.775351	0.839484	0.771431	0.79185	0.7247	0.789045	0.723566	0.731005	0.816004	0.809784	0.722451	0.774298	0.77117	0.81721	0.771994	0.709409	0.76124	0.740617	0.693019	0.773621	0.799307	0.791592	0.78899	0.769984	0.77783	0.728147	0.756129	0.769908	0.722592	0.779394	0.788174	0.738493	0.814432	0.827065	0.804366	0.756541	0.809429	0.783004	0.792646	0.795324	0.787963	0.751104	0.75589	0.855854	0.755953	0.732699	0.778085	0.715387	0.772247	0.802721	0.817322	0.756376	0.758795	0.811639	0.697879	0.699597	0.748121	0.777135	0.778806	0.811723	0.795704	0.769874	0.772602	0.838392	0.747474	0.755434	0.721752	0.772154	0.801255	0.798532	0.808163	0.691105	0.767958	0.764187	0.727262	0.825116	0.682041	0.779638	0.770882	0.711607	0.792467	0.782258	0.763318	0.749086	0.753301	0.807032	0.808055	0.760561	0.762201	0.702234	0.828833	0.71522	0.735142	0.798943	0.75855	0.747531	0.793442	0.764549	0.716828	0.85661	0.790181	0.86529	0.810406	0.812679	0.720709	0.743979	0.778636	0.808698	0.800618	0.728783	0.734847	0.759546	0.808286	0.807032	0.807922	0.809533	0.729354	0.799693	0.767531	0.747859	0.716306	0.852487	0.859721	0.807884	0.808619	0.825002	0.752789	0.828113	0.702022	0.812903	0.709714	0.760492	0.778838	0.766914	0.754052	0.785413	0.706591	0.903802	0.784148	0.696068	0.720996	0.819343	0.796092	0.737878	0.721212	0.761617	0.71318	0.7224	0.721886	0.752465	0.743109	0.680729	0.76757	0.871598	0.829708	0.883712	0.80896	0.748164	0.781287	0.868439	0.7274	0.692289	0.724907	0.770858	0.73772	0.834441	0.801914	0.802033	0.703336	0.824949	0.812286	0.778248	0.771974	0.770161	0.800375	0.769063	0.81032	0.762921	0.765444	0.873029	0.694079	0.795954	0.814674	0.756102	0.731447	0.719388	0.742188	0.801696	0.792455	0.777892	0.778338	0.790857	0.800451	0.804516	0.814208	0.788406	0.786061	0.890906	0.803734	0.815372	0.773547	0.744818	0.744483	
0.82437	0.82031	0.814703	0.799039	0.764453	0.761636	0.708666	0.752601	0.762096	0.754269	0.78207	0.735513	0.764071	0.771407	0.898246	0.736575	0.826543	0.724271	0.740216	0.749581	0.783218	0.761747	0.772184	0.767289	0.809105	0.729559	0.809984	0.77865	0.827325	0.735529	0.774378	0.720457	0.675489	0.753848	0.744224	0.709484	0.83583	0.772855	0.755594	0.727817	0.830546	0.741799	0.808422	0.787319	0.883249	0.756941	0.724146	0.743276	0.776256	0.756017	0.749027	0.746015	0.800712	0.807774	0.754885	0.767973	0.810647	0.758435	0.872851	0.772443	0.827769	0.891774	0.80316	0.782101	0.777601	0.824179	0.706922	0.727083	0.740278	0.721922	0.745744	0.763836	0.833949	0.773554	0.794245	0.751427	0.749418	0.71259	0.821349	0.766419	0.857547	0.827588	0.793623	0.798955	0.745193	0.797127	0.76454	0.846969	0.786301	0.733906	0.798481	0.865189	0.844534	0.755886	0.768975	0.716653	0.771035	0.745926	0.804561	0.786384	0.755552	0.871956	0.750886	0.799168	0.780601	0.741326	0.752802	0.799343	0.841124	0.955874	0.771702	0.799233	0.827224	0.751472	0.825289	0.842259	0.800091	0.759763	0.818128	0.782118	0.706238	0.820115	0.756949	0.735001	0.793094	0.811782	0.765018	0.789927	0.845712	0.771049	0.768934	0.813876	0.820595	0.747326	0.83228	0.711106	0.79892	0.724213	0.857436	0.798451	0.760194	0.742645	0.761013	0.741303	0.810323	0.713774	0.705841	0.783973	0.837357	0.782035	0.698135	0.727631	0.787468	0.765186	0.810334	0.832205	0.785721	0.772641	0.719165	0.745895	0.839623	0.765826	0.828424	0.679885	0.77481	0.80822	0.727158	0.687985	0.796044	0.805843	0.77375	0.751705	0.762739	0.78019	0.853156	0.797779	0.737497	0.780051	0.812747	0.775325	0.836602	0.864341	0.737604	0.79186	0.795075	0.717033	0.84754	0.772546	0.758269	0.769535	0.851139	0.810597	0.72363	0.779815	0.786427	0.819452	0.793415	0.771234	0.731867	0.751101	0.770183	0.740884	0.770659	0.755768	0.795578	0.778127	0.708668	0.762641	0.782091	0.742643	0.778444	0.706629	0.730141	0.737592	0.791904	0.894316	0.76465	0.768642	0.801964	0.786022	0.745303	0.76291	0.75608	0.787381	0.720143	0.755645	0.737599	0.745835	0.87297	0.773002	0.810959	0.771203	0.782867	0.760539	0.789494	0.768259	0.789571	0.805609	0.780454	0.771747	0.72459	0.720188	0.736292	0.818811	0.801638	0.732322	0.731169	0.807218	0.822502	0.783279	0.835716	0.869491	0.728436	0.759107	0.69933	0.777781	
0.805741	0.825101	0.747659	0.677135	0.819518	0.789182	0.744808	0.786696	0.842187	0.819508	0.793959	0.698602	0.802109	0.719109	0.802137	0.740792	0.787293	0.757623	0.756957	0.750296	0.758358	0.852462	0.745417	0.710347	0.760973	0.747972	0.711874	0.758852	0.731213	0.704416	0.7722	0.696191	0.725696	0.754303	0.735384	0.853885	0.708145	0.70683	0.735132	0.71558	0.732704	0.842931	0.768809	0.763683	0.843278	0.723445	0.70332	0.728216	0.700662	0.745432	0.760123	0.721341	0.763452	0.726456	0.710457	0.731047	0.767272	0.78438	0.768176	0.721039	0.741404	0.737341	0.738086	0.804469	0.783068	0.713723	0.72795	0.740765	0.795195	0.734869	0.772521	0.744241	0.765254	0.746956	0.740715	0.797013	0.749071	0.757095	0.79129	0.800168	0.729617	0.80898	0.718469	0.825452	0.833991	0.817091	0.836501	0.794217	0.808178	0.801392	0.716336	0.812508	0.714953	0.810043	0.828587	0.871659	0.789951	0.783268	0.764272	0.759246	0.700254	0.795572	0.722934	0.797561	0.757472	0.727036	0.765596	0.733574	0.829849	0.761747	0.766683	0.758207	0.771796	0.73391	0.756508	0.726457	0.815323	0.729031	0.832938	0.762033	0.72866	0.748198	0.771285	0.760233	0.769017	0.811882	0.686488	0.739242	0.841718	0.739296	0.734344	0.697097	0.780278	0.761867	0.818169	0.846336	0.774506	0.809608	0.725723	0.726921	0.804611	0.785812	0.775739	0.740755	0.785531	0.76018	0.851278	0.809155	0.748569	0.741622	0.789411	0.778725	0.754924	0.693454	0.83769	0.833814	0.694951	0.794612	0.761076	0.758773	0.75979	0.753372	0.800183	0.773096	0.829269	0.823675	0.833582	0.739258	0.803832	0.770459	0.866908	0.800952	0.74994	0.72738	0.755913	0.82232	0.796085	0.750262	0.779333	0.786305	0.846038	0.744938	0.748134	0.728506	0.789358	0.838503	0.800434	0.764951	0.796045	0.750453	0.813948	0.711659	0.781473	0.790639	0.72797	0.690713	0.874687	0.724041	0.714705	0.74149	0.815911	0.704401	0.752483	0.690216	0.8114	0.774528	0.756307	0.739835	0.827329	0.739677	0.836355	0.734919	0.776553	0.777328	0.771827	0.720514	0.839839	0.801262	0.737807	0.771315	0.774285	0.748061	0.761616	0.713903	0.808349	0.753926	0.752452	0.817187	0.766677	0.742025	0.719451	0.834378	0.798271	0.764443	0.765295	0.806285	0.685864	0.723523	0.789048	0.84426	0.761271	0.690711	0.745244	0.765554	0.747372	0.804624	0.724009	0.708207	0.794858	0.788097	0.744899	0.774684	0.709198	0.771299	0.797793	0.744287	
0.960902	0.809038	0.75502	0.71577	0.797432	0.747804	0.749521	0.699297	0.813705	0.74952	0.740786	0.770374	0.767401	0.833987	0.738177	0.793245	0.692609	0.794518	0.82807	0.780216	0.775115	0.764275	0.747484	0.696058	0.737663	0.696498	0.734727	0.735775	0.798932	0.779758	0.797769	0.75335	0.807533	0.778545	0.740551	0.75128	0.791347	0.813383	0.73135	0.748691	0.786837	0.741678	0.71472	0.666517	0.738356	0.787033	0.720561	0.736297	0.777869	0.79105	0.824083	0.786227	0.757729	0.751015	0.856834	0.809469	0.745821	0.873402	0.805933	0.848596	0.718031	0.746461	0.7865	0.733684	0.762292	0.74513	0.879062	0.797035	0.773428	0.713767	0.844472	0.724859	0.809632	0.756988	0.795268	0.721282	0.717848	0.799845	0.743647	0.829537	0.840215	0.784573	0.826921	0.795205	0.805413	0.745098	0.793658	0.765315	0.811385	0.775394	0.751499	0.810668	0.817495	0.731792	0.74608	0.702147	0.75256	0.712819	0.934665	0.836455	0.746579	0.856171	0.759801	0.798118	0.784989	0.727387	0.856581	0.755661	0.767261	0.77839	0.768588	0.839685	0.732977	0.756659	0.790848	0.79097	0.843428	0.743015	0.854721	0.708793	0.735473	0.749808	0.815034	0.823539	0.752593	0.733957	0.749369	0.766972	0.823392	0.837228	0.785485	0.772709	0.893651	0.736747	0.818601	0.795793	0.801301	0.790022	0.788068	0.712332	0.74724	0.797148	0.794828	0.78941	0.742301	0.68332	0.851536	0.79311	0.812654	0.764216	0.693051	0.75259	0.82535	0.798041	0.827063	0.789984	0.868901	0.772691	0.707514	0.733686	0.77614	0.805817	0.775939	0.769021	0.78771	0.801631	0.848016	0.778487	0.748033	0.753245	0.799824	0.803462	0.747607	0.765513	0.799803	0.81958	0.79842	0.782729	0.893371	0.813929	0.887085	0.758132	0.813283	0.738997	0.825575	0.799571	0.757644	0.825138	0.791113	0.76022	0.71451	0.784666	0.71427	0.802946	0.731788	0.792982	0.709004	0.729434	0.787015	0.819671	0.740158	0.784661	0.758507	0.696479	0.709869	0.686283	0.843273	0.773465	0.780082	0.849348	0.754268	0.722346	0.750033	0.76346	0.753825	0.816453	0.786233	0.844659	0.805453	0.7657	0.749472	0.739603	0.766888	0.786445	0.799454	0.786387	0.749449	0.799649	0.806889	0.741007	0.939158	0.844738	0.724107	0.720181	0.797296	0.770619	0.810179	0.75355	0.785462	0.756986	0.820915	0.699745	0.792724	0.773981	0.746055	0.758048	0.78859	0.812036	0.759234	0.747918	0.712401	0.799412	0.817049	0.764572	0.791522	0.762098	
0.826068	0.906748	0.8195	0.719348	0.74818	0.746501	0.927244	0.815305	0.733928	0.725042	0.722905	0.766561	0.745966	0.79664	0.804701	0.842938	0.768482	0.766112	0.737169	0.771606	0.826636	0.782981	0.756581	0.773228	0.7321	0.734222	0.724673	0.703484	0.74613	0.721428	0.718742	0.702099	0.707474	0.719416	0.676686	0.66775	0.733606	0.792287	0.81119	0.789334	0.787714	0.762397	0.807789	0.732659	0.770326	0.739012	0.78391	0.747272	0.788211	0.702765	0.76624	0.811498	0.831818	0.704946	0.769647	0.742614	0.794059	0.794701	0.796265	0.802731	0.901835	0.860832	0.749696	0.816805	0.774186	0.803574	0.747069	0.784094	0.76449	0.768315	0.75838	0.742324	0.842431	0.713763	0.810537	0.819895	0.857253	0.774	0.787193	0.738312	0.846971	0.923153	0.834739	0.792221	0.894662	0.815391	0.78245	0.727294	0.824444	0.897674	0.802192	0.840384	0.735681	0.763755	0.762961	0.728373	0.792247	0.827837	0.828333	0.790008	0.82093	0.722119	0.830539	0.72795	0.825707	0.856432	0.782541	0.738753	0.793801	0.713146	0.723497	0.756305	0.736842	0.746778	0.700196	0.758362	0.757849	0.77426	0.87359	0.781453	0.80886	0.746877	0.813603	0.779585	0.823579	0.757106	0.727286	0.724342	0.7442	0.829282	0.734465	0.773839	0.738043	0.759949	0.789091	0.767532	0.766755	0.78879	0.784282	0.772645	0.706411	0.741065	0.79912	0.747686	0.769518	0.762218	0.793677	0.702532	0.767365	0.796019	0.764935	0.73613	0.734578	0.744792	0.735591	0.75129	0.892547	0.836089	0.742541	0.767314	0.758725	0.764872	0.724545	0.773126	0.745977	0.768229	0.734743	0.752064	0.76753	0.753195	0.791771	0.824953	0.836732	0.837086	0.753308	0.727537	0.819332	0.837151	0.783771	0.75947	0.821533	0.776543	0.801447	0.771229	0.764014	0.784266	0.752053	0.787375	0.779018	0.750789	0.801846	0.818651	0.83951	0.725885	0.803476	0.811528	0.777313	0.763077	0.742446	0.795347	0.69259	0.777417	0.760857	0.721797	0.846503	0.715958	0.792063	0.810348	0.856779	0.731582	0.848958	0.776272	0.785983	0.76896	0.746731	0.811021	0.714822	0.70786	0.865023	0.730964	0.791141	0.758933	0.816444	0.794287	0.727565	0.788756	0.742433	0.760923	0.749687	0.735647	0.778581	0.747339	0.772415	0.716784	0.825581	0.734766	0.778543	0.732004	0.738902	0.778475	0.741208	0.823308	0.792288	0.781173	0.806871	0.765388	0.87326	0.784446	0.783592	0.736041	0.760725	0.756601	0.786248	0.76772	0.885344	0.828563	
0.931727	0.851861	0.705829	0.834981	0.797818	0.734755	0.734923	0.797044	0.766432	0.742297	0.801522	0.772371	0.765009	0.812337	0.719281	0.810657	0.720552	0.726859	0.829225	0.814361	0.708466	0.766113	0.728196	0.752037	0.807992	0.743236	0.760681	0.785062	0.678581	0.706663	0.787083	0.784789	0.733097	0.754665	0.802964	0.772144	0.749973	0.716184	0.780341	0.751969	0.707337	0.731898	0.72924	0.756484	0.745547	0.745796	0.785643	0.740254	0.784017	0.794646	0.755091	0.733701	0.867524	0.768196	0.770735	0.756107	0.776401	0.830919	0.762344	0.726185	0.753423	0.660199	0.819514	0.805042	0.737793	0.795422	0.794211	0.766291	0.818823	0.813454	0.853844	0.796377	0.866125	0.786715	0.758526	0.809686	0.774261	0.774963	0.840593	0.714421	0.85529	0.827668	0.728416	0.765936	0.741568	0.694481	0.748881	0.864911	0.847838	0.861467	0.757626	0.800558	0.831389	0.780664	0.823276	0.715537	0.801071	0.813054	0.797098	0.71435	0.737764	0.765452	0.769396	0.800024	0.79336	0.749024	0.853293	0.835511	0.724769	0.785717	0.825902	0.741834	0.804027	0.717719	0.780169	0.814414	0.802101	0.783375	0.770826	0.751393	0.764572	0.738209	0.764834	0.759531	0.739381	0.742229	0.809013	0.771563	0.732253	0.814864	0.820483	0.730659	0.739706	0.701505	0.791663	0.796611	0.752268	0.798105	0.887735	0.777053	0.758032	0.730631	0.768509	0.792188	0.74146	0.763999	0.866755	0.804752	0.778133	0.797258	0.77071	0.758115	0.766135	0.825234	0.793653	0.770176	0.78271	0.778823	0.794309	0.823537	0.740531	0.739368	0.790916	0.786294	0.758681	0.766203	0.736361	0.79811	0.784622	0.814325	0.75413	0.77803	0.790015	0.764793	0.812086	0.785766	0.842743	0.771204	0.931655	0.77562	0.832205	0.84541	0.812257	0.782281	0.788837	0.825679	0.827828	0.815536	0.801258	0.699627	0.838	0.806014	0.724351	0.744682	0.842673	0.813012	0.725818	0.818416	0.802852	0.825929	0.776267	0.750357	0.775055	0.772451	0.739343	0.766297	0.868366	0.765778	0.704101	0.806153	0.79212	0.841927	0.816524	0.800689	0.756692	0.733772	0.753204	0.725388	0.717794	0.723715	0.786005	0.733179	0.828404	0.793897	0.845944	0.820145	0.740283	0.807582	0.803448	0.706019	0.756638	0.810303	0.724861	0.750873	0.792317	0.792209	0.746021	0.735648	0.849009	0.737316	0.773404	0.724306	0.818869	0.833824	0.771203	0.741888	0.743459	0.772767	0.748887	0.74214	0.763989	0.795768	0.688841	0.737325	0.747752	0.755355	
0.870845	0.748946	0.727353	0.762096	0.861393	0.784561	0.817318	0.749284	0.694755	0.741552	0.769828	0.736934	0.696544	0.767329	0.781699	0.771341	0.75596	0.794358	0.770924	0.709574	0.706211	0.732932	0.759942	0.769849	0.783325	0.773694	0.747307	0.771332	0.815028	0.733876	0.831539	0.709325	0.771481	0.741448	0.852908	0.744177	0.75493	0.754236	0.750672	0.744893	0.730412	0.72559	0.732923	0.756565	0.818077	0.782068	0.80579	0.773505	0.777804	0.714033	0.742024	0.741755	0.706241	0.764678	0.813058	0.778362	0.685291	0.685163	0.781512	0.742156	0.782224	0.758165	0.794264	0.742263	0.867182	0.79655	0.841748	0.787719	0.770764	0.780944	0.790974	0.841847	0.783081	0.768294	0.812704	0.763393	0.844158	0.738585	0.810277	0.800323	0.813091	0.752112	0.786932	0.757257	0.81861	0.753321	0.826579	0.77542	0.779638	0.707051	0.858437	0.795816	0.739101	0.805137	0.744136	0.765889	0.76439	0.737393	0.865047	0.720554	0.736117	0.786258	0.816548	0.751579	0.797381	0.802396	0.752127	0.724828	0.777828	0.72549	0.800391	0.756098	0.759295	0.777919	0.757251	0.723241	0.829153	0.707293	0.735752	0.74258	0.857269	0.715976	0.810998	0.77062	0.783941	0.804555	0.786154	0.820683	0.709349	0.742032	0.801492	0.797432	0.734537	0.719716	0.785559	0.764452	0.765142	0.723226	0.810659	0.765423	0.752443	0.750906	0.843035	0.751201	0.802576	0.761322	0.726918	0.816401	0.838306	0.86805	0.794102	0.762196	0.796832	0.788363	0.762227	0.78303	0.71416	0.720483	0.782634	0.767228	0.827902	0.825672	0.822859	0.800946	0.883942	0.785399	0.906695	0.779145	0.793917	0.76858	0.847506	0.747892	0.753879	0.716791	0.723594	0.721558	0.758273	0.799649	0.835998	0.736154	0.814516	0.802829	0.766477	0.754176	0.814243	0.784887	0.810618	0.743199	0.809225	0.75103	0.712296	0.754024	0.763344	0.745136	0.766549	0.716759	0.785271	0.812768	0.739398	0.766744	0.713612	0.767217	0.789892	0.822166	0.750678	0.787516	0.854245	0.751136	0.816831	0.741708	0.804892	0.733919	0.816061	0.699149	0.80732	0.766731	0.819922	0.834524	0.800191	0.855324	0.842653	0.778894	0.721235	0.7251	0.756622	0.75495	0.809335	0.72604	0.71736	0.769918	0.733088	0.697326	0.788837	0.707233	0.794934	0.825705	0.840241	0.78001	0.729906	0.849713	0.764349	0.769792	0.767281	0.740059	0.75739	0.752044	0.794125	0.80166	0.763294	0.754901	0.726878	0.739561	0.756528	0.82176	0.822257	0.727639	
